x,y,z,qx,qy,qz,qw,roll,pitch,yaw
0.19847974638816845,0.02485276308092127,0.0,0.0,0.0,-0.9999148060841838,0.013052990984022817,0.0,0.0,-3.1154859302395397
0.20839256291181923,0.023442480779990522,0.0,0.0,0.0,-0.9999148060841839,0.01305299098402215,0.0,0.0,-3.115485930239541
0.20772501659399456,0.026531347141538687,0.0,0.0,0.0,0.9955139863754234,0.09461449640997548,0.0,0.0,2.9520801907644607
0.20386266116377616,0.03576629670898037,0.0,0.0,0.0,0.9955139863754234,0.09461449640997548,0.0,0.0,2.9520801907644607
0.20402042621320532,0.04577519108008428,0.0,0.0,0.0,0.9955139863754234,0.09461449640997548,0.0,0.0,2.9520801907644607
0.2081720588940776,0.05488412671470279,0.0,0.0,0.0,0.9955139863754234,0.0946144964099757,0.0,0.0,2.9520801907644603
0.21562489375973726,0.06156726522026836,0.0,0.0,0.0,0.9955139863754234,0.09461449640997548,0.0,0.0,2.9520801907644607
0.2251297148172431,0.0647075887085935,0.0,0.0,0.0,0.9955139863754234,0.09461449640997548,0.0,0.0,2.9520801907644607
0.23509674863823637,0.06378014406720328,0.0,0.0,0.0,0.9955139863754234,0.09461449640997548,0.0,0.0,2.9520801907644607
0.24385908970779083,0.05893999012882664,0.0,0.0,0.0,0.9955139863754234,0.0946144964099757,0.0,0.0,2.9520801907644603
0.25121253338885124,0.06564541530802273,0.0,0.0,0.0,0.676624887754172,0.7363278897825711,0.0,0.0,1.4863384317811423
0.2607398069739243,0.06868724983997895,0.0,0.0,0.0,0.6766248877541714,0.7363278897825716,0.0,0.0,1.4863384317811408
0.27065889682857025,0.06740786321406186,0.0,0.0,0.0,0.6766248877541723,0.7363278897825708,0.0,0.0,1.4863384317811432
0.27910077257817234,0.06204498374784578,0.0,0.0,0.0,0.6766248877541723,0.7363278897825708,0.0,0.0,1.4863384317811432
0.28447637436434525,0.053611460992522855,0.0,0.0,0.0,0.6766248877541714,0.7363278897825716,0.0,0.0,1.4863384317811408
0.2857741450817964,0.043694712619655296,0.0,0.0,0.0,0.6766248877541723,0.7363278897825708,0.0,0.0,1.4863384317811432
0.282746254337861,0.03416278150049874,0.0,0.0,0.0,0.6766248877541723,0.7363278897825708,0.0,0.0,1.4863384317811432
0.28942207334360026,0.035299943286051766,0.0,0.0,0.0,0.4922951703800113,0.8704283228506041,0.0,0.0,1.029449242817508
0.2994311785423242,0.0350416221933991,0.0,0.0,0.0,0.49229517038001064,0.8704283228506046,0.0,0.0,1.0294492428175064
0.30852900647567616,0.030860880587884686,0.0,0.0,0.0,0.4922951703800115,0.8704283228506041,0.0,0.0,1.0294492428175084
0.31524395598928034,0.023433943896906114,0.0,0.0,0.0,0.49229517038001064,0.8704283228506046,0.0,0.0,1.0294492428175064
0.31848983422143007,0.013962102603716203,0.0,0.0,0.0,0.4922951703800101,0.8704283228506049,0.0,0.0,1.029449242817505
0.31774154166224533,0.003977422642864879,0.0,0.0,0.0,0.4922951703800118,0.8704283228506039,0.0,0.0,1.029449242817509
